county_fips_code,year,unit_desc,Value
16011,2012,$,103457000.0
16011,2007,$,63996000.0
16019,2017,$,15897000.0
16019,2012,$,22710000.0
16019,2007,$,15778000.0
16023,2017,$,5008000.0
16023,2012,$,4299000.0
16029,2017,$,11060000.0
16029,2012,$,13268000.0
16029,2007,$,8733000.0
16033,2017,$,3398000.0
16033,2012,$,6131000.0
16033,2007,$,3035000.0
16037,2017,$,53000.0
16041,2017,$,3190000.0
16041,2012,$,5680000.0
16041,2007,$,3791000.0
16043,2017,$,12757000.0
16043,2012,$,26943000.0
16043,2007,$,12688000.0
16051,2017,$,20649000.0
16051,2012,$,29246000.0
16051,2007,$,19171000.0
16065,2017,$,21421000.0
16065,2012,$,26837000.0
16065,2007,$,16657000.0
16071,2017,$,4234000.0
16071,2012,$,5678000.0
16071,2007,$,4863000.0
16077,2017,$,39995000.0
16077,2012,$,53762000.0
16077,2007,$,30553000.0
16081,2017,$,1506000.0
16081,2012,$,3311000.0
17011,2017,$,298000.0
17015,2017,$,427000.0
17015,2007,$,444000.0
17073,2017,$,274000.0
17073,2012,$,448000.0
17073,2007,$,1045000.0
17085,2017,$,228000.0
17085,2007,$,178000.0
17103,2017,$,385000.0
17103,2012,$,1025000.0
17103,2007,$,930000.0
17131,2012,$,245000.0
17131,2007,$,409000.0
17141,2017,$,792000.0
17141,2012,$,1967000.0
17141,2007,$,2637000.0
17155,2012,$,239000.0
17155,2007,$,74000.0
17161,2012,$,189000.0
17161,2007,$,224000.0
17177,2017,$,1033000.0
17177,2012,$,1601000.0
17177,2007,$,1217000.0
17195,2017,$,662000.0
17195,2012,$,798000.0
17195,2007,$,1047000.0
17201,2017,$,1008000.0
17201,2012,$,1935000.0
17201,2007,$,1843000.0
17007,2017,$,315000.0
17007,2012,$,1693000.0
17007,2007,$,1125000.0
17031,2017,$,36000.0
17037,2017,$,1266000.0
17037,2012,$,4360000.0
17037,2007,$,2076000.0
17063,2012,$,247000.0
17089,2017,$,695000.0
17089,2012,$,1487000.0
17089,2007,$,2154000.0
17093,2017,$,222000.0
17093,2012,$,109000.0
17097,2017,$,124000.0
17097,2012,$,452000.0
17097,2007,$,536000.0
17099,2017,$,772000.0
17099,2012,$,2020000.0
17099,2007,$,784000.0
17111,2017,$,953000.0
17111,2012,$,2132000.0
17111,2007,$,2627000.0
17197,2017,$,1092000.0
17197,2012,$,3311000.0
17197,2007,$,1517000.0
17001,2017,$,1465000.0
17001,2012,$,2992000.0
17001,2007,$,4363000.0
17009,2017,$,190000.0
17057,2017,$,233000.0
17057,2012,$,1263000.0
17057,2007,$,1008000.0
17067,2017,$,751000.0
17067,2007,$,2929000.0
17071,2017,$,316000.0
17071,2012,$,495000.0
17071,2007,$,791000.0
17095,2017,$,194000.0
17095,2012,$,404000.0
17095,2007,$,736000.0
17109,2017,$,122000.0
17109,2012,$,419000.0
17109,2007,$,626000.0
17169,2017,$,249000.0
17169,2012,$,617000.0
17169,2007,$,1397000.0
17187,2017,$,30000.0
17187,2012,$,137000.0
17187,2007,$,270000.0
17039,2017,$,26000.0
17107,2017,$,236000.0
17107,2012,$,486000.0
17107,2007,$,325000.0
17113,2017,$,649000.0
17113,2012,$,589000.0
17113,2007,$,802000.0
17115,2017,$,377000.0
17115,2012,$,263000.0
17115,2007,$,388000.0
17123,2017,$,339000.0
17123,2012,$,581000.0
17123,2007,$,505000.0
17125,2017,$,1176000.0
17125,2012,$,1218000.0
17125,2007,$,1764000.0
17129,2017,$,405000.0
17129,2012,$,707000.0
17143,2017,$,250000.0
17143,2012,$,1547000.0
17143,2007,$,844000.0
